Název souboru,Odkaz,Název,Kategorie
VY_32_INOVACE_40-15.pdf,https://drive.google.com/file/d/1M0BYZQRzGD5Z8kW_NuvZU4iaGrwy-SK-/view?usp=drivesdk,Řízení otáček motoru pomocí PLC,ELE
VY_32_INOVACE_43-13.pdf,https://drive.google.com/file/d/1vPsbS7BpePJbmfORjgDk_gezsaeAMBq9/view?usp=drivesdk,Měření zatěžovací charakteristiky zdroje,ELE
VY_32_INOVACE_40-13.pdf,https://drive.google.com/file/d/1f9nVwXna_yNlPhDcZ8kFJvpbSvoUfsPp/view?usp=drivesdk,Komutátorové motory,ELE
VY_32_INOVACE_40-11.pdf,https://drive.google.com/file/d/1tPVNjCqPsowCiGpsxiV4k0MRQkKF8-WF/view?usp=drivesdk,Jednofázový frekvenční měnič,ELE
VY_32_INOVACE_43-11.pdf,https://drive.google.com/file/d/1UOY1DHKiboOVJ3H9l1R5rFjm6qn6Jqyz/view?usp=drivesdk,Kontrola ampérmetru - praktické měření,ELE
VY_32_INOVACE_43-10.pdf,https://drive.google.com/file/d/1HnxRHoC8KTumHZfXobjiiLOt0-VB2jJm/view?usp=drivesdk,"Lineární, nelineární rezistory, provedení",ELE
VY_32_INOVACE_43-09.pdf,https://drive.google.com/file/d/19P53yPaJ8fAIRJRDLGCbigs1vZvQb13I/view?usp=drivesdk,"Obvody stejnosměrného el. proudu - sériové, paralelní, kombinované",ELE
VY_32_INOVACE_40-09.pdf,https://drive.google.com/file/d/1tlVeDv7n1oKGrOo0a7tpb_JSAnEVpDsq/view?usp=drivesdk,Jednofázový a trojfázový můstkový střídač,ELE
VY_32_INOVACE_48-19.pdf,https://drive.google.com/file/d/1PIaGJFSzZnojBZIn3v3iDpEUj7INS6n9/view?usp=drivesdk,Postprocesory pro frézování a jejich editace,CNC
VY_32_INOVACE_43-08.pdf,https://drive.google.com/file/d/10iu927gjjWXrYN8k-oI4kLs3UD0Ig0DK/view?usp=drivesdk,Praktické ověření platnosti Ohmova a Kirchhoffových zákonů,ELE
VY_32_INOVACE_43-07.pdf,https://drive.google.com/file/d/1hETXw_TgdI35WNBTlZBoEAnJ8k4xZLUB/view?usp=drivesdk,Kirchhoffovy zákony,ELE
VY_32_INOVACE_40-07.pdf,https://drive.google.com/file/d/1vxji6d9lHNF0u0lEsfQF3xPYeLTVPx8-/view?usp=drivesdk,Se smíšeným buzením - kompaudní,ELE
VY_32_INOVACE_43-06.pdf,https://drive.google.com/file/d/1Dh1YmvjIKhGUbzVU3s5wS87ilA9QWQka/view?usp=drivesdk,Ohmův zákon,ELE
VY_32_INOVACE_43-05.pdf,https://drive.google.com/file/d/1BP63lfL64W-zNZOFYvckKjmpVA57u8FB/view?usp=drivesdk,"Rezistivita, teplotní závislot odporu",ELE
VY_32_INOVACE_40-05.pdf,https://drive.google.com/file/d/1lylIDAJGRjWEZwS99ljcJ1c2ixLBkCU_/view?usp=drivesdk,S buzením permanentními magnety,ELE
VY_32_INOVACE_43-04.pdf,https://drive.google.com/file/d/1Ryb81liVveIwyP0Iac9ESMKH-PqCiGXX/view?usp=drivesdk,Měření R nepřímou metodou,ELE
VY_32_INOVACE_51-15.pdf,https://drive.google.com/file/d/1YVvkFYKfY2nZQR_7RDx_NR3hzvt7oiNi/view?usp=drivesdk,Volba nástroje a řezných podmínek,CNC
VY_32_INOVACE_43-03.pdf,https://drive.google.com/file/d/1uwB_2xepYDhg-XYhKf4Iz-z74awXXg2l/view?usp=drivesdk,"El. odpor, el vodivost",ELE
VY_32_INOVACE_40-03.pdf,https://drive.google.com/file/d/1uS9dgLclIku_S_zlRr9_vQc3qwygwLsy/view?usp=drivesdk,Se seriovým buzením,ELE
VY_32_INOVACE_43-02.pdf,https://drive.google.com/file/d/125gdJTRMEpZeDHh9SGo8ROB7uujQIz6W/view?usp=drivesdk,Rozdělení látek dle vodivosti,ELE
VY_32_INOVACE_40-02.pdf,https://drive.google.com/file/d/1LFMpRBsuuilB9bs-xpNkljcgJ-YxafN9/view?usp=drivesdk,Rozdělení ss motorů,ELE
VY_32_INOVACE_43-01.pdf,https://drive.google.com/file/d/1CU2C7M8IYyezc_7j5iy4GHkOZRuud_6F/view?usp=drivesdk,Vedení el. proudu v kovech,ELE
VY_32_INOVACE_40-01.pdf,https://drive.google.com/file/d/1_utEvG8-b68wTwNGV3OJ4XPpYa_Mn0Dh/view?usp=drivesdk,Fyzikální princip ss motorů,ELE
VY_32_INOVACE_51-20.pdf,https://drive.google.com/file/d/1PTjUbM--_4XGRI9qp8ZJM6wkdvBwBS78/view?usp=drivesdk,Příklad programu-deska s děrami,CNC
VY_32_INOVACE_48-20.pdf,https://drive.google.com/file/d/1v6IhPfZiNYyxA-D6BT5NK2nXoHlt9e7R/view?usp=drivesdk,Generování programů pro CNC stroj,CNC
VY_32_INOVACE_48-12.pdf,https://drive.google.com/file/d/1qRKXNsfiAygMwimqkgV8QYLv_eWDMbLr/view?usp=drivesdk,Dokončování rovinných ploch,CNC
VY_32_INOVACE_51-19.pdf,https://drive.google.com/file/d/1OvHZi6nrs0BtbBDZvpWwz_iQtCL5m8QX/view?usp=drivesdk,Příklad programu-deska s kapsou,CNC
VY_32_INOVACE_51-18.pdf,https://drive.google.com/file/d/1mr1bS9lNxXEhaQ_iUZ1DwiIDACAncVZi/view?usp=drivesdk,Příklad programu-deska s konturou,CNC
VY_32_INOVACE_48-11.pdf,https://drive.google.com/file/d/10V7J1CL7h65NiYPy5BaYoE1amZNwK92_/view?usp=drivesdk,Zbytkové hrubování 3D ploch,CNC
VY_32_INOVACE_48-18.pdf,https://drive.google.com/file/d/11ParHSlWVvXB0Qfwrvn66LtTxve1jExR/view?usp=drivesdk,Objemové obrábění,CNC
VY_32_INOVACE_51-17.pdf,https://drive.google.com/file/d/1o88w6huC2SVfJsceRNqkGyFV6fsHuRH4/view?usp=drivesdk,Závitování,CNC
VY_32_INOVACE_48-17.pdf,https://drive.google.com/file/d/13Di3xOmCVnxx3uQQdvJ5rgoLh2w3mAqc/view?usp=drivesdk,Převod modelů z jiných CAD/CAM systémů,CNC
VY_32_INOVACE_51-16.pdf,https://drive.google.com/file/d/164EUo4Flfpin_OoCAAcsJ7VGeaQkPEQ2/view?usp=drivesdk,Vrtání otvorů,CNC
VY_32_INOVACE_51-09.pdf,https://drive.google.com/file/d/1UWUjZcw2fOm3Sehpgnt6VfTxmZCpoOYc/view?usp=drivesdk,Zadání nájezdu a odjezdu na konturu,CNC
VY_32_INOVACE_48-16.pdf,https://drive.google.com/file/d/1-2QRr1vYz5MVJVEloLI2pz9EWp9KIyb2/view?usp=drivesdk,Gravírování na plochu ve 3 a 5 ti osách,CNC
VY_32_INOVACE_48-15.pdf,https://drive.google.com/file/d/1mk9Nu4Y0wnp-j1kCGbenlom78dXyquUd/view?usp=drivesdk,Dokončování rohů,CNC
VY_32_INOVACE_51-14.pdf,https://drive.google.com/file/d/1qo5ya0ElPhTkxMKV6RNIoBsuQn1esR1X/view?usp=drivesdk,Frézování kapes-nájezdy,CNC
VY_32_INOVACE_51-07.pdf,https://drive.google.com/file/d/1lWLakUaAw1DJvIwacT11FH2jceLkxaOk/view?usp=drivesdk,Kontuové frézování-zadání kontury,CNC
VY_32_INOVACE_48-14.pdf,https://drive.google.com/file/d/1DBytmPWs-LsZWqV0If1j0Ah1EY7t7rqA/view?usp=drivesdk,Dokončování strmých ploch,CNC
VY_32_INOVACE_48-13.pdf,https://drive.google.com/file/d/1dBiMscFucvDjVMT_TRXhgY_J5Y_wPfCF/view?usp=drivesdk,Dokončování plochých míst,CNC
VY_32_INOVACE_51-12.pdf,https://drive.google.com/file/d/1IE58Shqdwq6bRGTmsp4NS_Cj5Hun5icD/view?usp=drivesdk,Tvorba programu pro NC stroj,CNC
VY_32_INOVACE_51-11.pdf,https://drive.google.com/file/d/1VbWqZo7Y30oQF48TsXSSnTjNvq9bVAH4/view?usp=drivesdk,Simulace operace,CNC
VY_32_INOVACE_51-10.pdf,https://drive.google.com/file/d/1sbrnBxMaQxi-LXWzW7s-FUSmNZCyvMqz/view?usp=drivesdk,Volba nástroje a řezných podmínek,CNC
VY_32_INOVACE_48-09.pdf,https://drive.google.com/file/d/1Qb0La-x_LeuTknfjk5apKqcJLgB9hTDD/view?usp=drivesdk,Tvorba 3D ploch,CNC
VY_32_INOVACE_51-08.pdf,https://drive.google.com/file/d/1JpB-gpkdl6a1Poc_4W2uryKSA2X49vrT/view?usp=drivesdk,Zadání startovacího bodu na kontuře,CNC
VY_32_INOVACE_48-08.pdf,https://drive.google.com/file/d/1vYaODuR5uZhuacWO08DAxY_Qd7O7Az69/view?usp=drivesdk,Simulace obrábění,CNC
VY_32_INOVACE_48-07.pdf,https://drive.google.com/file/d/14iqa2JOz4bIiiErPbfLKqrC7jQsCi7pb/view?usp=drivesdk,Gravírování v rovině,CNC
VY_32_INOVACE_51-06.pdf,https://drive.google.com/file/d/1VsWBHxmiDvskire5nPbUsAYQU0jEWdKB/view?usp=drivesdk,Zarovnání povrchu obrobku,CNC
VY_32_INOVACE_48-06.pdf,https://drive.google.com/file/d/1OTG6xNZMm7IK4f8ZgVS_NY8QZH0AiTCj/view?usp=drivesdk,Vrtací cykly pro frézování,CNC
VY_32_INOVACE_51-05.pdf,https://drive.google.com/file/d/14fpOfTDPdfv_tMDyuJcrK4ECSZ-sTLww/view?usp=drivesdk,Zadání obrobku,CNC
VY_32_INOVACE_48-05.pdf,https://drive.google.com/file/d/1keNWY9Qmmdckry_A975Sx2U5Y-6305Cr/view?usp=drivesdk,Frézování vybrání ve 2.5 D,CNC
VY_32_INOVACE_51-04.pdf,https://drive.google.com/file/d/1Glv-fOW_UyrA9B6moSgB2u43J55sLZJx/view?usp=drivesdk,Volba polotovaru,CNC
VY_32_INOVACE_48-04.pdf,https://drive.google.com/file/d/1QFBpPn1iJe0cRZxDzkAVf7p6nzIQPuI6/view?usp=drivesdk,Frézování obrysů ve 2.5 D,CNC
VY_32_INOVACE_51-03.pdf,https://drive.google.com/file/d/1Uw6C5kBjmWPXj0aTV0zc186TBdD-Vs3L/view?usp=drivesdk,Volba nulového bodu,CNC
VY_32_INOVACE_48-03.pdf,https://drive.google.com/file/d/1pJ6o2J_Eh7jNrwYem9rcLvbFH-MtlQn6/view?usp=drivesdk,Definice řezných podmínek pro frézování,CNC
VY_32_INOVACE_51-02.pdf,https://drive.google.com/file/d/1xVwZAbVK8dKoNe2OJJJHwnaazMyWOGuC/view?usp=drivesdk,Volba postprocesoru,CNC
VY_32_INOVACE_48-02.pdf,https://drive.google.com/file/d/18lIp2TmIslDiBDY9emy7CDNSE8URQ2gA/view?usp=drivesdk,Definice a volba nástrojů pro frézování,CNC
VY_32_INOVACE_51-01.pdf,https://drive.google.com/file/d/1eEG_ZbkUKCOLmd9VZXfqn1poW4_Y1s2U/view?usp=drivesdk,Postup při zpracování modelu,CNC
VY_32_INOVACE_48-01.pdf,https://drive.google.com/file/d/1aoibyKP-1zgaE7D2_oqt0CW_Xj1xvGGG/view?usp=drivesdk,Základní moduly pro frézování v AlphaCAMu,CNC
VY_32_INOVACE_50-20.pdf,https://drive.google.com/file/d/1TbxSEfWcL-eRN0DazS0eQjyzpgbRKzut/view?usp=drivesdk,Příklad programu-čep se zápichy,CNC
VY_32_INOVACE_50-17.pdf,https://drive.google.com/file/d/1l0z3mb-ywP9S8V4nvLiGEyv1KGXjOrkD/view?usp=drivesdk,Vnitřní soustružení,CNC
VY_32_INOVACE_47-20.pdf,https://drive.google.com/file/d/1-BmSFE0Vr_KY160D5rEu8Xp_TSNiaGPJ/view?usp=drivesdk,Generování programů pro CNC stroj,CNC
VY_32_INOVACE_50-19.pdf,https://drive.google.com/file/d/1VClyaZuCfn6Z628DKotBlQFBuryzQ0k6/view?usp=drivesdk,Příklad programu-čep s otvorem,CNC
VY_32_INOVACE_47-19.pdf,https://drive.google.com/file/d/1An1E0nr1n62z0dfJIBIyxKV5tnh2V2fR/view?usp=drivesdk,Postprocesory pro soustružení a jejich editace,CNC
VY_32_INOVACE_50-18.pdf,https://drive.google.com/file/d/14Z__t188mBXwE3hLZq2-yNkedGNhQb1H/view?usp=drivesdk,Příklad programu-čep se závitem,CNC
VY_32_INOVACE_47-18.pdf,https://drive.google.com/file/d/19Pz0i0s4P2ofWrVI2nrgK3QMKsCJKEKb/view?usp=drivesdk,Simulace obrábění,CNC
VY_32_INOVACE_47-17.pdf,https://drive.google.com/file/d/1oeXmmn-u3lQLhYAu4OuFIVKgMiza5rcw/view?usp=drivesdk,Soustružení s C a Y osou,CNC
VY_32_INOVACE_50-16.pdf,https://drive.google.com/file/d/1f_wlAQ5r_HRCt0hzkiFS4GE57LolekSN/view?usp=drivesdk,Vrtání,CNC
VY_32_INOVACE_47-16.pdf,https://drive.google.com/file/d/1lX9wfSLTktEniZPXq5uR2c1Wphj_f6P4/view?usp=drivesdk,Soustružení s dvěma suporty,CNC
VY_32_INOVACE_50-15.pdf,https://drive.google.com/file/d/1z2e2vYf8kCgaGjH7jCgfaYpj1cGGfRcC/view?usp=drivesdk,Upichování,CNC
VY_32_INOVACE_47-15.pdf,https://drive.google.com/file/d/1KGZHJFWXU8LIP63AYB4fwXmNmnr17n0H/view?usp=drivesdk,Řezání závitů,CNC
VY_32_INOVACE_50-14.pdf,https://drive.google.com/file/d/1ctP2t_XIiOgK2qvpmEGd-8F2kKEa-92F/view?usp=drivesdk,Zapichování-čelní,CNC
VY_32_INOVACE_47-14.pdf,https://drive.google.com/file/d/1pYejNM3S1xBFs6d0F4-E5k5kS2MasG1e/view?usp=drivesdk,Zápich,CNC
VY_32_INOVACE_50-13.pdf,https://drive.google.com/file/d/18VqWt4w2jYYmV_sSoXSkODg3tVCtfJTy/view?usp=drivesdk,Zapichování-podélné,CNC
VY_32_INOVACE_47-13.pdf,https://drive.google.com/file/d/1_vE87eGg2dBvnn4Bn1kfNUpT5gULiWij/view?usp=drivesdk,Vrtací cykly,CNC
VY_32_INOVACE_50-12.pdf,https://drive.google.com/file/d/16je2WBbiVH5lKF5zsQdOOU9_oW6dq8oz/view?usp=drivesdk,Závitování,CNC
VY_32_INOVACE_47-12.pdf,https://drive.google.com/file/d/1gdjh0v7I3Vp2VXv861Br2KDUxDBzlEQL/view?usp=drivesdk,Obrábění vybrání,CNC
VY_32_INOVACE_47-11.pdf,https://drive.google.com/file/d/1Tkn6SSZgB4eJy4Ax5G_ANHNJNJ5dKoMp/view?usp=drivesdk,Dokončování,CNC
VY_32_INOVACE_50-11.pdf,https://drive.google.com/file/d/1L6kj9pgYopP4XFPLGixeYuTWqC9WuYCF/view?usp=drivesdk,Podélné soustružení-simulace,CNC
VY_32_INOVACE_50-10.pdf,https://drive.google.com/file/d/1MD8uEgKOhtGnu6be9AjyJX5hy1470a18/view?usp=drivesdk,Podélné soustružení-dokončování,CNC
VY_32_INOVACE_47-10.pdf,https://drive.google.com/file/d/1inKrV79lTEWg1bQkFXsTw_VY36hAXq5O/view?usp=drivesdk,Hrubování - paralelně ke kontuře,CNC
VY_32_INOVACE_50-09.pdf,https://drive.google.com/file/d/1ZvPRTn-VHCqHvaYLAwzpOYy-QbC8qsid/view?usp=drivesdk,Podélné soustružení-hrubování,CNC
VY_32_INOVACE_47-09.pdf,https://drive.google.com/file/d/1Y3eXNubKqE_Z708B4M01xbc2IMNwJBw9/view?usp=drivesdk,Hrubování - vertikální,CNC
VY_32_INOVACE_50-08.pdf,https://drive.google.com/file/d/1TgHhAwoexfvvzNA5Fr4cKFw_jd107uBG/view?usp=drivesdk,Podélné soustružení-volba řezných podmínek,CNC
VY_32_INOVACE_47-08.pdf,https://drive.google.com/file/d/1wAAQmwMIvIcb4yZM-VBXusRKdQ6MQkgU/view?usp=drivesdk,Hrubování - horizontální,CNC
VY_32_INOVACE_47-07.pdf,https://drive.google.com/file/d/1nw5FmekQgf0HOx0LReNpin8RlPxmdlcF/view?usp=drivesdk,Definice řezných podmínek pro soustružení,CNC
VY_32_INOVACE_50-07.pdf,https://drive.google.com/file/d/1IQUpnivZX-Gymk-3qA8RoHrJXyek7_Lg/view?usp=drivesdk,Podélné soustružení-volba nástroje,CNC
VY_32_INOVACE_50-06.pdf,https://drive.google.com/file/d/1UqsvAoIgk9w1DLtFNLNMTEjQ1NBUI5aP/view?usp=drivesdk,Podélné soustružení-volba geometrie,CNC
VY_32_INOVACE_47-06.pdf,https://drive.google.com/file/d/1IPals-7XyWqN8YxtsqsnUe2TvwZcD0sS/view?usp=drivesdk,Definice a volba nástrojů pro soustružení,CNC
VY_32_INOVACE_50-05.pdf,https://drive.google.com/file/d/1jaUMg7qNrU7dnONuut637emVrLLO_8z7/view?usp=drivesdk,Zarovnání čela,CNC
VY_32_INOVACE_47-05.pdf,https://drive.google.com/file/d/1N5AjHjOyyO1tHlM-m_thp8LFmLR0Qfbr/view?usp=drivesdk,APS rychlá geometrie,CNC
VY_32_INOVACE_49 - 12.pdf,https://drive.google.com/file/d/1fKcfELEcKPGqcX0CivDJG5byd_BGCwia/view?usp=drivesdk,Zadávání souřadnic v polárním systému,CNC
VY_32_INOVACE_46 - 12.pdf,https://drive.google.com/file/d/1w4t4YntOp6VgVUaoHi49BMEz8vqO4bd2/view?usp=drivesdk,"Pohyb po kružnici G02, G03 v kartézském s. s.",CNC
VY_32_INOVACE_49 - 11.pdf,https://drive.google.com/file/d/10nGyvHgJdR98xo3ebr9GGrUpPEgQG1vL/view?usp=drivesdk,Zadávání souřadnic v kartézském systému,CNC
VY_32_INOVACE_46 - 11.pdf,https://drive.google.com/file/d/1QuR6IHzjtbdypSuK5zmw5WjbLZ4yd2K0/view?usp=drivesdk,Pohyb po přímce G00 a G01 v polárním s. s.,CNC
VY_32_INOVACE_49 - 10.pdf,https://drive.google.com/file/d/1fws2aB2GVX0SIpxoYd3DcWMnELxtXnyh/view?usp=drivesdk,"Zadávání posuvu,otáček,řezné rychlosti",CNC
VY_32_INOVACE_46 - 10.pdf,https://drive.google.com/file/d/1M-r9mremgpnPt_rfNhlM89ctM4ZdexLc/view?usp=drivesdk,Pohyb po přímce G00 a G01 v kartézském s.s.,CNC
VY_32_INOVACE_49 - 09.pdf,https://drive.google.com/file/d/1hfGRG6O7LMsf_eQ6vXMZuQsi_3Rys7Kq/view?usp=drivesdk,Zapichovací cyklus,CNC
VY_32_INOVACE_46 - 09.pdf,https://drive.google.com/file/d/1pX17zPZ5F6eSTwrO6BM9nIRcbhgvI-hf/view?usp=drivesdk,Základní G a M funkce,CNC
VY_32_INOVACE_49 - 08.pdf,https://drive.google.com/file/d/1E1g0V6-r2JoUg6xmjlS7FR2S58xK7TmT/view?usp=drivesdk,Závitovací cyklus,CNC
VY_32_INOVACE_46 - 08.pdf,https://drive.google.com/file/d/16C55RTr8dzB9sZ-mq4NMhgTlo_NRjVKk/view?usp=drivesdk,Posuny nulového bodu,CNC
VY_32_INOVACE_49 - 07.pdf,https://drive.google.com/file/d/11CNyWn40_NskUT9KBPUnTDA5OxqxlBeM/view?usp=drivesdk,Cyklus čelního soustružení,CNC
VY_32_INOVACE_46 - 07.pdf,https://drive.google.com/file/d/1FTLKLZ7P8luK5EHxChzuRPVwLOBfTDo9/view?usp=drivesdk,Základní body na stroji,CNC
VY_32_INOVACE_49 - 06.pdf,https://drive.google.com/file/d/1xAYe2pjaHZKPqrASV5QgyLR6xg7bJmaU/view?usp=drivesdk,Cyklus podélného soustružení,CNC
VY_32_INOVACE_46 - 06.pdf,https://drive.google.com/file/d/14iDEjbNAUjmASmM-3bddnIXLpiXwTvwj/view?usp=drivesdk,Polární souřadný systém,CNC
VY_32_INOVACE_46 - 05.pdf,https://drive.google.com/file/d/1ZRKuTAIXKcr1LErWDwwMn2b4Rg_bNGsH/view?usp=drivesdk,Kartézský souřadný systém,CNC
VY_32_INOVACE_49 - 05.pdf,https://drive.google.com/file/d/1tUdcX-5yCIc0GLL5uHc784c6XMUAEbjz/view?usp=drivesdk,Korekce nástroje,CNC
VY_32_INOVACE_49 - 04.pdf,https://drive.google.com/file/d/1UxvGdRcr3wFVR21uQzqHU_SLGpHYHQKs/view?usp=drivesdk,Základní pomocné funkce,CNC
VY_32_INOVACE_46 - 04.pdf,https://drive.google.com/file/d/1nkIi3ph38gYHQ8W-9bhLmak5cfephkKd/view?usp=drivesdk,Určení řezných podmínek pro frézování,CNC
VY_32_INOVACE_49 - 03.pdf,https://drive.google.com/file/d/14aT8OSOwTKj-UDxxNaWyZlN7LllfA03J/view?usp=drivesdk,Základní typy nástrojů,CNC
VY_32_INOVACE_46 - 03.pdf,https://drive.google.com/file/d/1SFem9JFoEU04QLNwOsXK6_Unjy_ZUHNW/view?usp=drivesdk,Korekce nástrojů,CNC
VY_32_INOVACE_49 - 02.pdf,https://drive.google.com/file/d/1OW8LxD4VuTn4nt1mA5tfHdS0cgzjOqmv/view?usp=drivesdk,Základní přípravné funkce,CNC
VY_32_INOVACE_46 - 02.pdf,https://drive.google.com/file/d/1gvJAIYmlxTRfhUiXu63XTRsErsng8chK/view?usp=drivesdk,Editor programů,CNC
VY_32_INOVACE_49 - 01.pdf,https://drive.google.com/file/d/1Nhjna5OXhYypCCivqsIXhGXFsKt297cQ/view?usp=drivesdk,Orientace v programu,CNC
VY_32_INOVACE_46 - 01.pdf,https://drive.google.com/file/d/1KwVB4Ofugp49uTXKxbytlT26GHXcipE1/view?usp=drivesdk,Základy ovládání software Sinumerik 810 M,CNC
VY_32_INOVACE_05-10.pdf,https://drive.google.com/file/d/19iBQpH7beT6qMR3dysGdm3FE0MHfwQXY/view?usp=drivesdk,"Stavba srdce, krevní oběh","BIO, ZEK"
VY_32_INOVACE_06-20.pdf,https://drive.google.com/file/d/1e0niAzqJ6ZC4-6hnDZmjbisrSPi8-qTC/view?usp=drivesdk,Výhody a nevýhody biomasy,"BIO, ZEK"
VY_32_INOVACE_05-09.pdf,https://drive.google.com/file/d/1kO4xD7xq05bk2o1qHH1MXPyDJWDDCqO9/view?usp=drivesdk,Svaly končetin,"BIO, ZEK"
VY_32_INOVACE_06-19.pdf,https://drive.google.com/file/d/10C5LSnQrSpzxX3jXiA3Xdb9tErrr-2e2/view?usp=drivesdk,Způsoby zpracování biomasy,"BIO, ZEK"
VY_32_INOVACE_05-08.pdf,https://drive.google.com/file/d/13pcq4vEMqZ-xcPGke_Ciwg6-B0z_S-NL/view?usp=drivesdk,Svaly trupu a břicha,"BIO, ZEK"
VY_32_INOVACE_06-18.pdf,https://drive.google.com/file/d/11dPMUQ1Pqq1UebqsZGCHP5LoqsCS_m4m/view?usp=drivesdk,Energie z biomasy,"BIO, ZEK"
VY_32_INOVACE_05-04.pdf,https://drive.google.com/file/d/1osX6tSkbomM-qPGhWeyL1O79IJdDYK46/view?usp=drivesdk,Kostra dolní končetiny,"BIO, ZEK"
VY_32_INOVACE_05-07.pdf,https://drive.google.com/file/d/1Mbw5UEVeHfApA2t9Fka2d9y528A93pwm/view?usp=drivesdk,Svaly na hlavě a krku,"BIO, ZEK"
VY_32_INOVACE_05-06.pdf,https://drive.google.com/file/d/1lyWe5fnuZEc4KGy_N-gvENeae1-9PfJW/view?usp=drivesdk,"Typy svalů, složení svalů","BIO, ZEK"
VY_32_INOVACE_05-03.pdf,https://drive.google.com/file/d/1_2TQ7exK9mtC7fs17vJaGltCKm4JJLTK/view?usp=drivesdk,Kostra horní končetiny,"BIO, ZEK"
VY_32_INOVACE_05-05.pdf,https://drive.google.com/file/d/1DGRnRUiYz6E2Kz_JO-fowN8GGVhmf0qA/view?usp=drivesdk,Onemocnění kostení soustavy,"BIO, ZEK"
VY_32_INOVACE_06-15.pdf,https://drive.google.com/file/d/1DiJZeWwnAnPsiKUziI3eX9pRz_OclrKo/view?usp=drivesdk,Výhody a nevýhody solární enegetiky,"BIO, ZEK"
VY_32_INOVACE_06-14.pdf,https://drive.google.com/file/d/1ChejH0PFEcXPL_5jwyQBr2BPYH1eP-O_/view?usp=drivesdk,Solární energetika,"BIO, ZEK"
VY_32_INOVACE_06-10.pdf,https://drive.google.com/file/d/1zMf6PaP2BjQsAOanm9relMoOo8RBFvQQ/view?usp=drivesdk,JE v ČR,"BIO, ZEK"
VY_32_INOVACE_06-13.pdf,https://drive.google.com/file/d/1tF98ANU9p87_YEyyYDDtk3MaZ5REtIJ3/view?usp=drivesdk,Výhody a nevýhody vodní enegetiky,"BIO, ZEK"
VY_32_INOVACE_05-02.pdf,https://drive.google.com/file/d/18A4AkiKDmJt7EKTSWTRiBQUO93FSmdTN/view?usp=drivesdk,Osová kostra,"BIO, ZEK"
VY_32_INOVACE_06-12.pdf,https://drive.google.com/file/d/1b_uMDNcYcqpLA0LHkDhMwqIRUTKIcnIJ/view?usp=drivesdk,Typy vodních elektráren,"BIO, ZEK"
VY_32_INOVACE_05-01.pdf,https://drive.google.com/file/d/1uGgwQzdLMobxrOEDf_dhl7t1EVtON_eS/view?usp=drivesdk,"Typy kostí, růst, způsoby spojení","BIO, ZEK"
VY_32_INOVACE_04-19.pdf,https://drive.google.com/file/d/10LPmMipqfUPR9Jl9y0BuXg5mw7wvkhbn/view?usp=drivesdk,NP ČR,"BIO, ZEK"
VY_32_INOVACE_06-11.pdf,https://drive.google.com/file/d/1KcRi622rXNP_Le9t7egev5ypZG2PmaOi/view?usp=drivesdk,Vodní energetika,"BIO, ZEK"
VY_32_INOVACE_04-20.pdf,https://drive.google.com/file/d/1jMBh_3Wf9z3jX_KbABLOz3jeTew3RnmA/view?usp=drivesdk,CHKO ČR,"BIO, ZEK"
VY_32_INOVACE_06-09.pdf,https://drive.google.com/file/d/1su_PQjSN9pLbF4hp3wgaRT_8OapUoT6p/view?usp=drivesdk,Havárie JE Černobyl,"BIO, ZEK"
VY_32_INOVACE_06-07.pdf,https://drive.google.com/file/d/1pCGpGaT3XXiVl7UwPO4gBmCKw8YDZxaO/view?usp=drivesdk,Jadená enegetika,"BIO, ZEK"
VY_32_INOVACE_04-13.pdf,https://drive.google.com/file/d/1zd2ULP3mzfg-FZ91xgiV2thFOGc_vrUz/view?usp=drivesdk,Lesy mírného pásu,"BIO, ZEK"
VY_32_INOVACE_06-08.pdf,https://drive.google.com/file/d/1Xscy1nC1ivGQJEMOtdlABMiV-10AuYRp/view?usp=drivesdk,Výhody a nevýhody jaderné energetiky,"BIO, ZEK"
VY_32_INOVACE_04-16.pdf,https://drive.google.com/file/d/1TMlFEaqDxYdJ3jj236y6W8h6JwpvJEhQ/view?usp=drivesdk,Poušť,"BIO, ZEK"
VY_32_INOVACE_06-06.pdf,https://drive.google.com/file/d/1XScf4I4bvdnDQq66u_-dgJi8laQr0-sL/view?usp=drivesdk,"Obnovitelné zdroje, vliv na ŽP","BIO, ZEK"
VY_32_INOVACE_06-05.pdf,https://drive.google.com/file/d/1K_rg4l9-v1dCIoSnBslDKEJiE_5ZuSpn/view?usp=drivesdk,"Uhlí, typy, vliv na ŽP","BIO, ZEK"
VY_32_INOVACE_04-15.pdf,https://drive.google.com/file/d/1Q17OLvWEd6l-SScr9Yt3Oo2FfQpiRgUF/view?usp=drivesdk,Savana,"BIO, ZEK"
VY_32_INOVACE_06-02.pdf,https://drive.google.com/file/d/1fZdHmoQD4i7IdaO4Quv8OqVYtXPjCxhC/view?usp=drivesdk,"Neobnovitelné zdroje, vliv na ŽP","BIO, ZEK"
VY_32_INOVACE_06-04.pdf,https://drive.google.com/file/d/1qax_4IzoDM-gzptnFUBU3RP4oLvPcCfk/view?usp=drivesdk,"Ropa, vznik, vliv na ŽP","BIO, ZEK"
VY_32_INOVACE_04-12.pdf,https://drive.google.com/file/d/1xg56HVk_AO5QHsvULIJVS9J4zqSDMcYq/view?usp=drivesdk,Tajga,"BIO, ZEK"
